39,0.782082,-0.560597,0.825778,-0.624736,0.581488,0.350196,0.34871,-0.157197,0.409829,8.072633,-28.363864
40,-1.305746,0.691585,-0.50247,0.057148,-1.52407,1.124234,0.206021,1.286505,-1.236351,17.975165,-28.501035
41,-0.591121,1.024428,-0.12668,0.441539,-1.500556,1.457448,0.114378,0.37974,-1.117524,22.050272,-27.055065
42,1.968086,-0.949613,0.962427,-1.09549,1.210208,0.039905,-1.415333,-0.968649,1.095161,4.430371,-25.009997
43,1.448146,-0.722258,0.811701,-1.30688,0.785527,-1.27226,-0.482239,-1.024947,1.368857,4.959271,-24.486618
44,0.036062,-0.845988,1.819262,-0.317431,1.242669,-0.177952,-0.147473,-1.400142,1.150856,6.300976,-26.895168
45,-1.000897,1.639233,-1.249828,1.742365,-2.216217,0.844189,-0.664417,0.742273,-1.468873,23.944856,-26.486025
46,0.544905,-1.405567,0.617934,-0.758646,1.077775,-0.661529,-0.177199,-0.91347,-0.231981,4.54777,-21.315296
47,-0.698481,0.499491,-0.509314,0.394026,-1.191427,1.272257,-0.162958,1.013724,-0.635215,19.54184,-28.133418
48,0.022752,-0.015551,1.863303,-0.468246,0.280788,-0.267007,1.111851,0.762377,1.079928,9.142395,-29.243731
49,1.305946,-0.641,0.350877,0.296765,1.088104,-0.264013,-0.002666,-0.62971,1.7228,5.868731,-27.007459
50,0.743246,0.130487,1.317515,-0.621963,1.128825,-0.587685,0.976164,-1.022175,0.573927,7.600998,-27.756084
51,1.033208,-0.492383,0.14549,-0.692033,1.461493,-1.321104,-0.62492,-1.320395,-0.139386,4.282025,-21.611111
52,0.423963,-0.713687,1.919036,-0.699676,0.791105,-0.196524,-0.243488,-0.422814,1.348302,6.852226,-27.445547
53,-0.772124,0.149176,0.830513,-0.592027,-0.724139,0.629182,1.69433,1.245938,0.505105,14.449799,-29.726435
54,1.098939,-1.251828,-0.478643,-1.731518,1.177621,-0.349098,-1.050207,-0.826864,0.580027,4.525337,-25.257965
55,-1.976575,1.218589,-0.620229,0.417115,-0.520304,1.443024,0.863416,1.030384,-0.906078,15.90559,-29.404536
56,-1.84287,0.633156,-1.727595,0.700322,-0.911615,1.258482,0.323032,1.208423,-0.951811,17.441264,-29.298224
57,1.037722,-1.273317,0.37054,-0.56546,0.783292,-1.265797,-0.634158,-1.478395,0.789184,5.415559,-16.90557
58,0.954135,-0.778755,1.425801,-0.613161,0.752193,-0.84591,-0.198966,-0.867109,1.340932,5.809561,-26.163066
59,-0.910368,1.184529,-1.406588,0.552967,-1.136021,2.034112,0.214577,1.232838,-1.401688,19.964401,-30.917283
60,0.707598,-0.033107,2.231511,-0.892597,0.602343,-0.046021,1.559754,0.356404,0.57823,8.995398,-29.06468
61,0.915553,-1.238113,1.747851,-1.131399,0.718101,0.149035,-0.485675,-1.936944,0.981184,5.989759,-29.234264
62,-0.710041,1.014794,0.71566,0.576464,-0.35527,0.233471,2.128666,0.545385,-0.699781,14.582269,-29.893792
63,0.712354,-1.035497,1.226867,-1.003193,0.401954,-1.035153,-0.288304,-0.193087,1.91335,6.608513,-27.101573
64,-1.122364,1.777717,-0.623185,0.977176,-1.109399,1.12915,0.048654,0.06309,-1.902464,21.858933,-27.114054
65,0.605301,-0.720155,0.378316,-0.546556,0.856197,-1.068264,-1.076752,-0.73417,0.709927,4.495631,-21.086183
66,-1.172636,1.699075,-1.829195,0.904035,-1.692383,2.107863,-0.803589,1.438135,-0.903164,19.868114,-27.905025
67,-1.430825,1.048824,-1.5914,0.638075,-1.138352,1.103278,-0.310943,0.797592,-0.64509,21.297753,-27.458087
68,-0.684576,0.480519,0.460862,0.866938,-0.473698,0.79307,1.919437,1.094179,0.10407,13.56101,-30.271593
69,0.226926,-0.152125,1.328886,-0.539074,0.862305,-0.799828,1.00441,-0.222533,1.583392,6.809004,-27.189307
70,0.395827,-1.191487,0.520209,-0.960067,1.236892,-1.300114,-0.993563,-0.780874,-0.009839,4.763588,-19.100755
71,0.086661,-0.050387,1.926711,0.65483,-0.286641,0.733687,1.083482,0.197358,0.288819,10.06854,-30.174283
72,-1.334327,0.296459,-1.524633,0.269656,-1.224535,1.584427,-0.045047,1.523459,-1.548896,18.060893,-28.612234
73,-0.114213,0.784456,-0.903888,0.503927,-0.949771,1.07668,1.498238,1.43234,-0.911835,15.670036,-29.533154
74,0.274869,0.986233,1.656773,0.328426,-0.181212,0.338043,1.162873,0.303683,0.333756,11.04063,-30.94791
75,-0.122633,0.889615,1.854688,0.938226,0.848106,0.615064,1.393411,1.370742,0.122047,12.015829,-30.834926
76,-1.100585,0.873884,0.183617,0.660685,0.058318,1.512263,1.399635,0.232431,-1.029057,13.983344,-31.707997
77,0.914795,-0.699485,0.143078,-0.588504,-0.353529,-0.507836,-0.660718,-0.269805,-0.500837,5.645969,-29.489907
78,-1.047848,0.620507,-0.144722,0.319912,-0.521875,0.988882,1.50432,1.737756,-0.615039,16.621142,-30.64772
79,0.173968,-0.362517,2.124953,-0.115063,0.679966,-0.170185,0.452018,-1.084219,0.645831,8.52363,-28.513146
80,-0.767938,1.44471,-1.406095,1.219396,-0.933214,0.576209,-0.398087,0.411203,-1.518007,22.886575,-26.718192
81,0.828236,-0.163711,2.224854,-1.055418,0.903081,0.117071,0.751723,-0.665399,0.751468,8.374956,-28.763203
82,0.382235,-0.971919,1.787969,-0.664113,1.175858,-0.424391,0.367242,-0.78307,1.977053,7.129155,-27.356589
83,-0.423644,0.328004,2.013444,0.442495,-0.039234,0.38348,1.845353,1.36481,0.425224,10.945168,-30.922701
84,0.688461,-1.387794,0.043849,-0.570166,0.278894,-1.651496,-1.229309,-0.85374,1.537162,4.937683,-25.324979
85,-0.863014,0.166871,0.307198,0.985473,-1.485606,1.098374,2.092647,1.753376,-0.684299,15.388536,-29.685928
86,1.049334,-0.595487,0.461098,-0.871192,1.297502,-0.843064,-0.070576,-0.262508,1.26072,4.261186,-24.44034
87,-1.06405,0.864586,-0.962782,0.55365,-0.753935,1.047632,0.94608,1.983265,-0.563253,17.813236,-28.83068
88,1.370527,-1.760938,-0.43379,-0.727685,0.914005,-0.427621,-0.740524,-1.407712,0.936506,3.958629,-26.213122
89,1.037425,-1.286342,-0.046176,-1.08938,1.531148,-1.514549,-1.743715,-1.025377,0.791529,4.704719,-19.760516
90,-0.820707,1.392728,-0.43278,-0.026402,-1.522674,0.827455,1.048486,1.097286,-0.719822,16.812173,-29.091869
91,1.408725,-0.788078,1.580069,-0.279651,0.81658,0.10285,-0.143687,-0.65175,1.117122,7.112894,-28.051126
92,0.13528,0.313839,0.516456,0.346459,-0.917411,0.54115,2.200402,0.164514,-0.541258,12.080462,-31.111885
93,-1.677166,1.169745,-0.551796,0.603768,-0.635877,2.050369,-0.007014,1.171967,-0.877423,20.092161,-27.876527
94,0.399503,0.1085,1.736222,0.43542,0.41816,0.289804,1.621481,0.111301,0.261971,10.119158,-30.258415
95,0.864415,-0.900435,1.717883,-0.914575,0.035965,-0.261749,0.983898,0.110785,1.377289,7.269798,-27.643439
96,1.101561,-0.550507,0.727228,-1.282821,1.028269,-0.574776,-1.461923,-1.394656,0.31889,4.677241,-24.089438
97,0.163652,-0.343153,1.99418,-0.576445,0.239409,1.019272,1.919705,0.547302,1.26691,10.412189,-29.941079
98,0.821673,-0.815382,0.556313,-0.674253,1.183684,-1.394655,-0.181156,-1.199307,0.137742,4.287213,-20.750295
99,-0.165236,-0.312894,0.639277,0.216052,0.070438,0.213431,2.141551,0.851079,-0.604446,12.469708,-30.675911
100,1.529196,-0.652908,1.659194,0.000906,0.992958,0.6079,0.805634,-0.097187,1.539729,10.04536,-31.972757
101,1.306594,-0.849394,0.812706,-0.287933,1.607956,-1.141345,0.34641,0.197941,0.277645,4.494135,-24.827483
102,-0.790398,1.611449,-1.039724,0.406932,-1.094949,1.248969,0.017422,0.972334,-1.263333,21.159076,-27.35288
103,-1.140907,1.868718,-0.676586,1.000285,-1.522394,0.953039,0.379009,0.43796,-1.287035,22.555223,-26.974687
104,0.295818,0.474069,0.335967,-0.439021,0.256538,-1.051555,1.138119,0.223044,1.499035,7.33452,-27.84383
105,-1.389826,0.987531,-2.097502,0.754711,-1.023039,1.595164,-0.795737,0.563676,-1.73496,19.570133,-27.959441
106,-0.730229,0.319519,0.849724,-0.28708,-0.579278,0.632031,2.148215,1.144627,-0.733734,13.285119,-30.276883
107,1.624677,-1.562245,0.691794,-0.372164,0.758326,-0.299482,0.017572,-0.571925,0.435865,4.394317,-22.358095
108,-1.679239,-0.125395,-0.579942,1.042541,-1.030551,1.787778,-0.301589,1.067642,-1.8627,20.441551,-27.747957
109,0.186261,0.334655,0.571964,0.993406,-0.457104,0.630374,1.901832,1.017495,0.170452,13.291085,-30.386611
110,0.000331,0.034791,0.454914,0.574869,-1.002915,1.229467,1.004223,1.308586,-0.726935,14.181318,-29.944149
111,1.274166,-1.264818,-0.387213,-0.907474,1.1231,-0.853234,-0.101444,-1.054862,0.321473,4.762823,-21.465891
112,-1.209891,-0.059752,-0.532604,1.198464,-0.964058,1.561069,-0.106509,1.316304,-0.971385,18.233919,-28.440152
113,-0.87417,0.779714,-0.947898,1.035194,-1.380213,2.070412,-0.356344,1.41507,-1.001025,19.223655,-28.054211
114,0.488365,0.547483,0.93708,0.175199,0.338871,0.675523,0.630428,0.889901,0.605082,10.454859,-30.100564
115,0.276234,-0.982761,0.095113,-0.53709,1.507323,-1.251625,-0.669873,-1.690918,0.763341,5.372647,-15.773731
116,-0.162427,0.332612,0.07468,-0.228989,-0.431686,0.76089,1.344838,1.026871,0.101501,14.972838,-29.753823
117,-0.806423,0.762701,0.023139,0.42957,-1.680014,1.168618,0.456107,1.162825,-1.156579,14.299222,-30.642406
118,1.237884,-0.539492,0.460751,-0.724261,0.908665,-0.666843,-0.799122,-0.867562,1.020494,4.403647,-24.835131
119,1.306245,-0.555137,0.510686,-1.144952,1.278135,-0.867252,-0.610996,-1.223617,0.279444,5.042733,-16.296887
120,1.246845,-0.826837,-0.629646,-1.344022,1.415916,-1.915454,-1.126762,-1.459861,0.953451,5.508256,-18.288238
121,-0.762255,1.384827,-0.704072,0.871405,-1.551959,1.671794,-0.591867,1.280015,-0.505897,20.450964,-27.622069
122,0.972791,-1.19576,-0.896706,-1.389588,0.607053,-1.374411,-0.763487,-1.751533,0.658043,4.398787,-21.240656
123,-0.070648,0.231748,1.005044,-0.024312,0.356919,-0.216,1.445342,0.56777,1.182213,9.83875,-29.692057
124,-1.254434,1.1145,-1.516209,0.571593,-1.312889,1.493851,-0.583682,1.128122,-1.282176,20.678155,-27.467517
125,-1.728295,1.602836,-0.283297,1.559235,-1.028441,0.915319,0.142952,0.539159,-2.168032,23.17913,-26.471705
126,-1.105385,0.767263,0.038842,-0.084543,-1.424592,0.989322,1.930481,1.075997,-0.207655,14.032216,-30.029783
127,-0.060834,-0.246754,0.049597,-0.423088,1.512703,-0.752133,-0.342278,-0.637216,0.157247,4.381231,-19.979265
128,0.052374,-0.752943,0.8001,-1.47961,1.194136,-1.414352,-0.295634,-1.067843,0.25995,4.640889,-20.283678
129,1.319952,-1.298306,1.50071,-0.915936,1.13571,-0.201766,0.177147,-0.604802,1.077325,5.473825,-26.74821
130,0.272454,-0.857979,0.140564,-0.855736,0.878863,-0.796886,0.271293,-1.205012,1.237184,4.283973,-21.366849
131,0.05052,0.335416,1.103644,0.685726,0.43572,0.497155,0.999396,0.853186,0.240786,10.468458,-33.832233
132,0.852206,-1.525311,1.448203,-0.229355,1.11781,-0.178836,0.62124,-1.353598,1.202696,6.823251,-27.535552
133,-1.695419,1.487397,-1.649192,1.296597,-1.089786,0.719084,-0.429852,0.186007,-1.720755,23.96175,-31.152219
134,0.403759,-0.308592,0.524618,-0.737938,0.510717,-1.25985,-0.760955,-0.881271,1.749983,4.25427,-21.552061
135,-0.686289,1.543352,-0.659075,0.901697,-1.435223,1.090571,-0.142283,1.27288,-0.663676,21.928474,-27.182806
136,-0.797018,0.980554,-0.33501,0.369895,-1.457386,1.896443,-0.553408,1.237186,-1.32922,19.915814,-27.936901
137,-1.497781,1.31287,-0.184911,1.253057,-1.329703,1.30598,-0.06022,1.35267,-0.89798,21.386696,-27.19712
138,-1.235944,0.79016,-0.626415,0.306572,-1.356639,1.500951,-0.607318,1.452824,-1.980649,20.102014,-27.850802
139,1.178535,-1.044464,0.008094,-0.842281,1.426443,-0.84747,-0.868068,-0.770215,0.594379,4.662995,-19.553183
140,0.327047,0.0755,1.627285,-0.794999,0.614985,0.624584,0.642912,0.444384,1.03472,10.309328,-30.024623
141,1.244823,-1.239768,0.662026,-0.739771,0.397355,-0.873352,-0.696533,-0.653321,0.631674,5.179232,-18.283532
142,-1.962858,1.650878,0.303652,0.93503,-1.184624,0.971045,0.056647,0.83683,-1.235475,20.900254,-27.506591
143,1.308272,-1.190587,0.476329,-0.610598,0.616032,-1.123807,0.331738,-0.901729,0.936957,5.319648,-25.923802
144,1.343276,-0.576348,1.48641,-0.91832,0.961553,-1.069592,0.554319,-0.067245,1.371181,5.498105,-26.388126
145,0.019824,0.421056,1.062593,-0.108026,0.750613,0.292402,1.290909,1.213106,0.643289,11.889672,-30.953446
146,-1.757949,1.20159,-0.735959,0.73701,-1.386503,0.634407,-0.250221,0.594854,-1.81204,23.583542,-26.406915
147,1.025774,-1.24584,1.876053,-0.840218,0.780384,-0.956009,-0.276651,-0.873237,2.083441,4.764269,-28.321431
148,0.652955,0.084761,1.232407,0.501469,-0.133414,0.785283,1.42965,0.802059,0.687947,11.781526,-30.927231
149,-0.425838,0.249559,-0.224464,0.488031,-0.612709,0.987148,1.44314,1.440432,-0.310735,14.201392,-29.995324
150,-1.228313,1.402861,-1.579282,0.511389,-0.943411,2.076671,-0.418304,1.445029,-0.931858,19.301892,-28.177979
151,0.586953,-0.072586,2.089591,-0.085377,0.01188,0.400364,-0.997426,0.655492,0.798573,10.66375,-30.862027
152,-0.317236,-0.633905,0.202002,-0.283363,0.127594,0.279839,1.99197,0.2467,0.597194,11.749147,-30.755119
153,0.427637,-0.50175,2.255819,-0.681356,0.958533,-0.531493,1.164439,0.103482,0.512193,8.391208,-28.830853
154,-1.286176,1.448751,-0.078435,0.841506,-1.872849,0.973199,-1.195512,1.523492,-0.830948,20.711157,-27.649744
155,-1.433619,1.223392,-0.540199,1.68715,-0.962608,1.047065,-0.376455,0.859203,-2.24317,22.094267,-26.994463
156,1.622498,-1.068246,1.002652,-1.038624,0.611102,-0.509227,-0.055674,-0.37596,1.572903,6.309688,-27.183603
157,0.541919,-0.577096,1.724084,-0.064377,-0.307432,-0.286419,0.444205,-0.346942,1.239357,8.438756,-28.508085
158,-1.558611,1.092193,-0.824295,0.361057,-1.359703,0.821172,-0.154482,0.135137,-1.441142,22.320235,-26.877669
159,0.559912,0.4335,1.619544,0.290582,-0.35621,0.503794,0.859947,1.122547,0.929684,12.013826,-30.809395
160,0.312455,-0.850065,0.737388,-0.01442,0.520658,0.327724,1.047387,0.094807,0.61436,9.160319,-29.192296
161,-0.899888,1.26037,-0.285574,0.548879,-1.285756,0.637008,0.860196,1.552418,-0.812241,16.482084,-29.138027
162,-0.885638,0.876215,-0.531451,0.632295,-0.394245,1.395592,1.626263,1.467192,-0.576122,14.576485,-30.807272
163,1.282661,-0.598446,0.093088,-1.328349,1.202369,-0.829393,-1.366688,-0.993441,0.913013,5.100154,-17.11941
164,1.396649,-1.253285,1.095633,-1.32278,0.944124,-1.48633,-0.179677,-1.470147,0.883932,4.428768,-24.005264
165,1.44862,-0.728623,0.353314,-0.983427,1.149712,-0.587302,-0.044575,-1.174219,1.56723,5.001301,-24.870573
166,-1.971197,0.247525,-1.229922,1.666801,-1.236162,1.942372,-0.150102,1.489498,-1.393294,21.125599,-27.577318
167,-1.695639,1.361837,-0.454392,0.22944,-1.216381,1.726624,-0.85953,0.451389,-0.760194,19.232115,-28.184879
168,0.668117,-0.954883,0.140535,-1.159703,1.205858,-0.778146,-1.27473,-1.421562,1.276515,4.898314,-18.38521
169,-0.709813,0.90255,0.05888,0.706235,-0.932913,1.393895,-0.074803,0.787188,-1.694078,20.65702,-27.685519
170,0.296174,-0.960608,1.624569,-0.551271,0.839298,-1.122709,1.210189,-1.125301,0.326379,5.793871,-26.617522
171,1.946429,-0.757225,0.503909,-1.086441,1.088492,-0.778204,-0.527662,-0.224321,0.943237,4.11508,-23.123674
172,0.569634,-0.564057,1.756735,-0.301223,0.550638,0.023416,0.791731,-0.940362,1.262139,6.41848,-27.140668
173,1.170534,-0.329594,0.198445,-1.05678,1.432193,-1.163101,-0.528841,-0.964821,0.927848,4.58355,-21.253119
174,0.949175,-0.211813,1.639142,-0.658043,0.846192,0.027429,-0.418772,-0.918991,1.339301,6.83879,-27.654275
175,-1.572885,1.351373,-0.698778,0.269895,-0.777414,1.991074,-0.598646,1.480453,-0.858107,19.631899,-27.893629
176,1.250414,-0.904393,0.707242,-0.739518,1.157358,-0.72875,0.543102,-0.341931,1.347466,7.692402,-27.903048
177,-1.277087,1.995673,-0.395296,1.384941,-1.124117,0.748146,-0.188132,0.644303,-0.728281,23.520944,-26.513546
178,0.480732,-0.776585,-0.082201,-0.866053,1.460593,-1.785314,-0.493753,-1.775191,0.265839,4.341895,-20.35287
179,-0.248564,0.052311,1.210877,0.76671,0.480532,0.602734,1.769343,1.15876,-1.259563,11.582576,-30.948226
180,-0.979936,0.524987,-0.274494,0.425262,-1.360168,1.155029,-0.223021,1.576335,-1.780634,18.748603,-28.248738
181,0.749209,-0.114729,0.539755,-0.913342,0.468986,-0.923233,1.12757,0.372996,1.090083,8.935567,-29.267245
182,1.468469,-1.042103,2.134496,-0.345095,0.944903,-0.732491,0.517886,-0.136514,1.55344,5.260284,-26.284435
183,1.199049,-1.188237,0.952816,-1.212053,1.438329,-1.036829,-0.930578,-1.126679,1.353232,4.601748,-20.066838
184,0.64931,0.235322,1.814936,-0.901749,-0.02769,-0.129164,-0.427033,0.578287,1.494109,7.776579,-28.155092
185,-0.784149,0.729578,-1.457233,-0.348372,-0.772405,0.855521,1.958084,1.06209,0.098596,12.772196,-32.53229
186,1.730113,-0.860363,0.600158,-0.173069,1.330786,-0.648204,0.72376,-1.152111,0.283413,2.902205,-25.57535
187,1.063699,-0.579417,0.544713,-0.673959,0.022672,-0.923538,-0.247301,-0.732047,1.375584,4.009068,-21.971534
188,-0.783533,0.423631,-0.640086,0.445197,-1.538777,1.350673,-0.204308,1.707797,-1.986661,16.629932,-30.141651
189,1.367268,-0.459843,0.979051,-1.304953,1.696774,-0.612523,-0.53155,-0.421886,1.822815,4.72455,-25.086142
190,-0.437798,1.060128,-0.480349,0.514627,-1.509996,0.567939,1.542415,1.686092,-0.782507,16.793649,-29.105922
191,0.040828,0.645357,0.752024,0.660505,-0.949679,0.552457,2.415445,0.438537,0.541156,13.734144,-30.212637
192,0.963272,-0.48082,-0.156597,-0.216137,1.235581,-0.039177,0.157648,-0.734785,1.632673,8.141253,-28.46008
193,0.374077,-0.356238,1.481221,-1.060811,0.858274,0.279562,1.244046,-0.01916,1.316437,9.110826,-29.023364
194,0.048054,0.760171,1.185316,0.16945,-0.334173,0.207962,1.466338,0.733422,-0.399231,13.664269,-30.21204
195,-1.236765,1.092716,-0.218638,0.834428,-1.063447,1.548296,-0.518474,0.740576,-0.339449,21.146861,-29.02419
196,1.197065,-0.915681,0.97473,-1.022826,1.241893,-0.294192,-0.60768,-1.215104,0.307828,4.162511,-22.710825
197,0.69513,-0.202206,1.277678,-1.111158,0.577899,-1.222963,1.095381,-0.911359,1.498037,6.192801,-26.705496
198,1.557128,-1.425687,-0.198894,-0.287774,1.280633,-0.225198,-0.509238,-1.093412,1.282457,4.121164,-23.638276
199,0.758159,-1.427076,-0.371955,-0.670803,0.401137,-1.496259,-0.93982,-1.497742,0.570646,4.78909,-15.848218
200,0.913978,-1.419345,0.948658,-0.812872,0.635672,-1.407663,-0.160322,-0.498542,0.638584,4.19964,-22.535037
201,-1.115371,0.946181,-0.798388,1.30919,-1.236636,1.4743,0.248591,1.832122,-1.347797,17.777722,-28.761272
202,-0.615377,0.813174,-1.200971,0.949494,-0.852023,1.803856,-1.582693,1.262118,-1.38795,18.740118,-28.297883
203,-1.310028,1.163248,-0.681596,0.372486,-1.439939,1.117873,0.149702,1.712393,-1.04742,18.115697,-28.543846
204,1.032437,-1.119337,-0.746501,-1.14904,0.507837,-0.401227,-0.6412,-0.457998,1.998177,5.2091,-26.221455
205,-1.343777,0.589848,1.058683,0.475798,-0.439737,1.062595,1.47726,1.578973,0.208168,14.772932,-29.778916
206,-0.409786,0.960385,-0.120065,0.515559,-1.067868,0.962416,1.518878,1.189874,-0.234002,15.392804,-29.572999
207,0.248391,0.183617,2.233381,0.504049,-0.740206,0.873661,-0.009911,0.705547,0.3608,11.545867,-30.897188
208,0.209846,0.040989,1.082583,-0.661386,0.993052,0.035601,0.152146,-0.273307,1.133553,9.233519,-29.186428
209,-0.926835,0.389007,1.964074,0.588359,-0.141264,0.278135,1.3533,1.092066,0.27762,11.154284,-30.956666
210,0.35103,-1.198246,0.06424,-0.774219,0.586498,-0.790763,-0.91791,-1.182088,0.566958,4.589363,-20.768282
211,1.184402,-0.681601,0.029282,-0.628673,1.133534,-0.87238,-1.235742,-0.940328,0.767342,5.287044,-17.565802
212,-1.14091,1.723865,-0.873829,1.648223,-1.430591,1.174999,-1.438635,0.244463,-1.706223,24.052836,-26.362564
213,-1.566481,0.806761,-0.408382,0.866205,-1.192836,1.369193,0.190617,1.312482,-1.077986,19.281059,-30.389417
214,0.692861,-0.948332,0.100963,-0.594338,0.644045,-1.06008,0.019889,-0.870186,1.408632,4.670972,-25.322473
215,1.13263,-0.686676,-0.25604,-0.923425,1.377053,-1.419385,-0.087154,-0.23397,0.073336,4.254678,-21.616022
216,1.161801,-1.199389,0.130266,-0.844766,0.877819,-0.939909,-1.397055,-1.205352,0.453634,5.1382,-17.308244
217,0.248734,-0.824547,0.281401,-1.106602,0.903025,-1.182085,-1.026077,-1.689429,0.627359,4.945638,-19.318106
218,-1.642022,1.34714,-1.211429,1.050505,-1.492342,0.612575,0.348297,0.383823,-1.468962,22.806681,-26.66441
219,0.270893,-0.240257,2.251205,-0.676598,0.699569,0.272504,0.086911,-0.063302,0.38128,8.700839,-28.97978
220,0.610748,-0.898926,0.77387,-1.105956,0.564835,-1.179391,0.034351,-0.430378,1.395968,4.484054,-24.826799
221,0.426514,-0.585746,-0.383913,-0.029185,0.988453,-1.101246,-0.954651,-0.886593,1.134555,4.937143,-25.239215
222,-1.211505,1.144936,-1.123549,0.414118,-0.893031,1.375474,0.043381,0.37915,-1.361642,21.391351,-27.395878
223,0.708476,0.110018,1.396206,-0.059533,0.123923,-0.205013,0.56391,-0.058601,1.50757,8.42223,-28.574389
224,1.353306,-0.492168,0.179059,-0.237682,1.385346,-0.561586,-1.747011,-1.349698,1.177177,4.601984,-24.317807
